device: Tesla V100-SXM2-32GB, cc=7.0, smem=48KiB/cta
format,path,dist,M,N,K,tile,status,detail
INT4,LUT,U(-1,1),16,4096,4096,16x64x32_w4,OK,ms=0.676,tflops=0.79,gbps=14.7,maxabs=2.508e-02,p99=1.416e-02,rel=2.557e-04
INT4,BITSHIFT,U(-1,1),16,4096,4096,16x64x32_w4,OK,ms=0.690,tflops=0.78,gbps=14.4,maxabs=1.641e-02,p99=1.017e-02,rel=1.862e-04
INT4,LUT,U(-1,1),16,4096,4096,16x64x64_w4,OK,ms=0.791,tflops=0.68,gbps=12.6,maxabs=2.508e-02,p99=1.416e-02,rel=2.557e-04
INT4,BITSHIFT,U(-1,1),16,4096,4096,16x64x64_w4,OK,ms=0.701,tflops=0.77,gbps=14.2,maxabs=1.641e-02,p99=1.017e-02,rel=1.862e-04
INT4,LUT,U(-1,1),16,4096,4096,16x128x32_w8,OK,ms=0.821,tflops=0.65,gbps=12.1,maxabs=2.508e-02,p99=1.416e-02,rel=2.557e-04
INT4,BITSHIFT,U(-1,1),16,4096,4096,16x128x32_w8,OK,ms=0.815,tflops=0.66,gbps=12.2,maxabs=1.641e-02,p99=1.017e-02,rel=1.862e-04
INT4,LUT,U(-1,1),16,4096,4096,16x128x64_w8,OK,ms=0.870,tflops=0.62,gbps=11.4,maxabs=2.508e-02,p99=1.416e-02,rel=2.557e-04
INT4,BITSHIFT,U(-1,1),16,4096,4096,16x128x64_w8,OK,ms=0.824,tflops=0.65,gbps=12.1,maxabs=1.641e-02,p99=1.017e-02,rel=1.862e-04
INT4,LUT,U(-1,1),32,4096,4096,16x64x32_w4,OK,ms=0.757,tflops=1.42,gbps=13.9,maxabs=2.507e-02,p99=1.417e-02,rel=2.559e-04
INT4,BITSHIFT,U(-1,1),32,4096,4096,16x64x32_w4,OK,ms=0.743,tflops=1.45,gbps=14.1,maxabs=1.747e-02,p99=1.030e-02,rel=1.864e-04
INT4,LUT,U(-1,1),32,4096,4096,16x64x64_w4,OK,ms=0.812,tflops=1.32,gbps=12.9,maxabs=2.507e-02,p99=1.417e-02,rel=2.559e-04
INT4,BITSHIFT,U(-1,1),32,4096,4096,16x64x64_w4,OK,ms=0.804,tflops=1.34,gbps=13.0,maxabs=1.747e-02,p99=1.030e-02,rel=1.864e-04
INT4,LUT,U(-1,1),32,4096,4096,16x128x32_w8,OK,ms=0.815,tflops=1.32,gbps=12.9,maxabs=2.507e-02,p99=1.417e-02,rel=2.559e-04
INT4,BITSHIFT,U(-1,1),32,4096,4096,16x128x32_w8,OK,ms=0.814,tflops=1.32,gbps=12.9,maxabs=1.747e-02,p99=1.030e-02,rel=1.864e-04
