format,path,dist,M,N,K,tile,tflops_median,tflops_min,tflops_max,tflops_mean,ms_median,rel,maxabs,p99,n_runs
CUBLAS_FP16,REF,"U(-1,1)",1,7168,7168,cublas,0.570,0.550,0.570,0.566,0.1800,0.0e+0,0.0e+0,0.0e+0,5
CUBLAS_FP16,REF,"U(-1,1)",8,7168,7168,cublas,4.290,4.230,4.330,4.284,0.1920,0.0e+0,0.0e+0,0.0e+0,5
CUBLAS_FP16,REF,"U(-1,1)",32,7168,7168,cublas,15.090,14.680,15.180,15.036,0.2180,0.0e+0,0.0e+0,0.0e+0,5
CUBLAS_FP16,REF,"U(-1,1)",64,7168,7168,cublas,20.190,18.690,20.300,19.848,0.3260,0.0e+0,0.0e+0,0.0e+0,5
CUBLAS_FP16,REF,"U(-1,1)",256,7168,7168,cublas,56.310,55.940,59.360,56.922,0.4670,0.0e+0,0.0e+0,0.0e+0,5
CUBLAS_FP16,REF,"U(-1,1)",1024,7168,7168,cublas,95.170,85.310,96.470,93.526,1.1060,0.0e+0,0.0e+0,0.0e+0,5
CUBLAS_FP16,REF,"U(-1,1)",2048,7168,7168,cublas,98.430,86.520,98.810,96.144,2.1380,0.0e+0,0.0e+0,0.0e+0,5
CUBLAS_FP16,REF,"U(-1,1)",4096,7168,7168,cublas,98.070,86.650,98.670,95.514,4.2920,0.0e+0,0.0e+0,0.0e+0,5
INT8,LUT,"U(-1,1)",1,7168,7168,16x64x32_w4,0.070,0.060,0.070,0.068,1.4770,2.590e-04,2.655e-02,1.872e-02,5
INT8,BITSHIFT,"U(-1,1)",1,7168,7168,16x64x32_w4,0.130,0.110,0.130,0.126,0.7960,1.818e-04,1.871e-02,1.282e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,16x128x32_w8,0.070,0.070,0.070,0.070,1.4360,2.590e-04,2.655e-02,1.872e-02,5
INT8,BITSHIFT,"U(-1,1)",1,7168,7168,16x128x32_w8,0.120,0.120,0.130,0.122,0.8270,1.818e-04,1.871e-02,1.282e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,16x128x32_w4f2,0.040,0.040,0.040,0.040,2.5390,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,16x256x32_w4f4,0.020,0.020,0.020,0.020,4.7720,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v1,0.050,0.040,0.050,0.048,2.1940,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v1,0.040,0.030,0.040,0.038,2.9190,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x256x32_w4_v1,0.020,0.020,0.020,0.020,6.5610,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x256x32_w8_v1,0.030,0.030,0.030,0.030,3.2870,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v1,0.060,0.060,0.060,0.060,1.7170,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v1,0.040,0.040,0.040,0.040,2.6550,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v2,0.090,0.090,0.090,0.090,1.1180,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v2,0.110,0.110,0.110,0.110,0.9730,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x256x32_w4_v2,0.050,0.050,0.050,0.050,2.2030,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x256x32_w8_v2,0.070,0.070,0.070,0.070,1.3770,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v2,0.140,0.140,0.140,0.140,0.7310,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v2,0.150,0.150,0.150,0.150,0.6760,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v3,0.110,0.110,0.110,0.110,0.8980,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v3,0.130,0.130,0.130,0.130,0.8010,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v3,0.170,0.170,0.170,0.170,0.6160,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v3,0.180,0.180,0.180,0.180,0.5710,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x128x32_w4_v3_b1,0.220,0.220,0.220,0.220,0.4750,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x64x32_w4_v3_b1,0.230,0.230,0.230,0.230,0.4440,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x256x32_w8_v3_b1,0.160,0.160,0.160,0.160,0.6410,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w8_v3_b1alt,0.110,0.110,0.110,0.110,0.9540,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w8_v3_b1alt,0.170,0.170,0.170,0.170,0.5960,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v4,0.110,0.110,0.110,0.110,0.9350,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v4,0.130,0.130,0.130,0.130,0.8150,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v4,0.180,0.170,0.180,0.176,0.5870,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v4,0.170,0.170,0.170,0.170,0.5900,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v5,0.110,0.110,0.110,0.110,0.9280,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v5,0.120,0.120,0.120,0.120,0.8320,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v5,0.170,0.170,0.170,0.170,0.5890,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v5,0.170,0.170,0.170,0.170,0.5920,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x64_w4_v6,0.090,0.090,0.090,0.090,1.1070,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x64x64_w4_v6,0.070,0.070,0.070,0.070,1.5520,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x64_w4_v6,0.140,0.140,0.140,0.140,0.7570,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x64_w4_v6,0.120,0.120,0.120,0.120,0.8690,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v7,0.180,0.180,0.180,0.180,0.5720,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v7,0.180,0.180,0.180,0.180,0.5700,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x128x32_w4_v7,0.220,0.220,0.220,0.220,0.4720,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x64x32_w4_v7,0.230,0.230,0.230,0.230,0.4490,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v8,0.110,0.110,0.110,0.110,0.8990,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v8,0.130,0.130,0.130,0.130,0.7750,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v8,0.190,0.190,0.190,0.190,0.5470,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v8,0.180,0.180,0.180,0.180,0.5690,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x128x32_w4_v8,0.210,0.210,0.210,0.210,0.4910,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x64x32_w4_v8,0.230,0.230,0.230,0.230,0.4440,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v9_ck2,0.120,0.120,0.120,0.120,0.8670,5.040e-01,1.082e+02,6.751e+01,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v9_ck4,0.120,0.120,0.120,0.120,0.8260,5.041e-01,1.082e+02,6.751e+01,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v9_ck8,0.130,0.130,0.130,0.130,0.8080,5.042e-01,1.082e+02,6.751e+01,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v9_ck4,0.180,0.180,0.180,0.180,0.5840,5.041e-01,1.082e+02,6.751e+01,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v9_ck4,0.180,0.180,0.180,0.180,0.5710,5.041e-01,1.082e+02,6.751e+01,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v10,0.130,0.130,0.130,0.130,0.7990,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x64x32_w4_v10,0.110,0.110,0.110,0.110,0.9070,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v10,0.180,0.180,0.180,0.180,0.5670,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v10,0.180,0.180,0.180,0.180,0.5630,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x256x32_w8_v10,0.130,0.130,0.130,0.130,0.7950,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v11,0.150,0.150,0.150,0.150,0.6850,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v11,0.230,0.220,0.230,0.228,0.4560,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x256x32_w8_v11,0.050,0.050,0.050,0.050,1.8930,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x256x32_w8_v11,0.150,0.150,0.150,0.150,0.6890,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x16_w4_v11,0.170,0.170,0.170,0.170,0.6000,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x16_w4_v11,0.210,0.210,0.210,0.210,0.4810,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x256x16_w8_v11,0.050,0.050,0.050,0.050,1.9800,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x256x16_w8_v11,0.160,0.160,0.160,0.160,0.6340,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x256x16_w4f4_v11,0.160,0.160,0.160,0.160,0.6620,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x256x16_w4f4_v11,0.060,0.060,0.060,0.060,1.7920,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x128x16_w4_v11,0.250,0.250,0.250,0.250,0.4030,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x256x16_w8_v11,0.190,0.190,0.190,0.190,0.5410,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x128x32_w4_v11,0.290,0.290,0.290,0.290,0.3600,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,192x128x16_w4_v11,0.130,0.130,0.130,0.130,0.8040,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,256x128x16_w4_v11,0.050,0.050,0.050,0.050,2.0680,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x16_w2f4_v11,0.170,0.170,0.170,0.170,0.6190,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w2f4_v11,0.160,0.150,0.160,0.156,0.6630,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x128x16_w2f4_v11,0.160,0.160,0.160,0.160,0.6490,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x16_w4_v12,0.170,0.170,0.170,0.170,0.6100,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x16_w4_v12,0.200,0.200,0.200,0.200,0.5050,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x256x16_w8_v12,0.120,0.120,0.120,0.120,0.8870,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x256x16_w8_v12,0.150,0.150,0.150,0.150,0.6800,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v12,0.150,0.150,0.150,0.150,0.6670,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v12,0.230,0.230,0.230,0.230,0.4460,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x128x16_w4_v12,0.240,0.240,0.240,0.240,0.4300,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,32x256x16_w8_v12,0.190,0.190,0.190,0.190,0.5400,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x16_w2f4_v12,0.160,0.160,0.160,0.160,0.6250,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x256x16_w4f4_v12,0.140,0.140,0.140,0.140,0.7400,5.378e-03,1.195e+00,5.779e-01,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v10s_ks1,0.130,0.130,0.130,0.130,0.8000,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v10s_ks2,0.180,0.180,0.180,0.180,0.5640,2.591e-04,2.656e-02,1.871e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v10s_ks4,0.180,0.180,0.180,0.180,0.5730,2.591e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_w4_v10s_ks8,0.230,0.230,0.230,0.230,0.4450,2.591e-04,2.653e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v10s_ks2,0.270,0.260,0.270,0.266,0.3870,2.591e-04,2.656e-02,1.871e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v10s_ks4,0.310,0.310,0.310,0.310,0.3290,2.591e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_w4_v10s_ks8,0.360,0.350,0.360,0.358,0.2870,2.591e-04,2.653e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v10s_ks2,0.270,0.270,0.270,0.270,0.3780,2.591e-04,2.656e-02,1.871e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v10s_ks4,0.240,0.240,0.250,0.244,0.4220,2.591e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x64x32_w4_v10s_ks8,0.270,0.270,0.270,0.270,0.3760,2.591e-04,2.654e-02,1.873e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x256x32_w8_v10s_ks2,0.240,0.240,0.240,0.240,0.4240,2.591e-04,2.656e-02,1.871e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x256x32_w8_v10s_ks4,0.280,0.280,0.280,0.280,0.3660,2.591e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x128x32_cutlass_p1,0.280,0.260,0.280,0.272,0.3670,2.590e-04,2.655e-02,1.872e-02,5
INT8,BITSHIFT,"U(-1,1)",1,7168,7168,128x128x32_cutlass_p1,0.260,0.240,0.270,0.256,0.3970,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,64x128x32_cutlass_p1,0.270,0.260,0.280,0.268,0.3770,2.590e-04,2.655e-02,1.872e-02,5
INT8,BITSHIFT,"U(-1,1)",1,7168,7168,64x128x32_cutlass_p1,0.260,0.250,0.270,0.262,0.3950,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",1,7168,7168,128x64x32_cutlass_p1,0.270,0.250,0.280,0.266,0.3780,2.590e-04,2.655e-02,1.872e-02,5
INT8,BITSHIFT,"U(-1,1)",1,7168,7168,128x64x32_cutlass_p1,0.260,0.250,0.290,0.268,0.3980,2.590e-04,2.655e-02,1.872e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,16x64x32_w4,0.570,0.570,0.580,0.574,1.4300,2.621e-04,3.159e-02,1.864e-02,5
INT8,BITSHIFT,"U(-1,1)",8,7168,7168,16x64x32_w4,0.890,0.890,0.900,0.894,0.9190,1.867e-04,2.393e-02,1.337e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,16x128x32_w8,0.550,0.550,0.550,0.550,1.4890,2.621e-04,3.159e-02,1.864e-02,5
INT8,BITSHIFT,"U(-1,1)",8,7168,7168,16x128x32_w8,0.850,0.850,0.850,0.850,0.9630,1.867e-04,2.393e-02,1.337e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,16x128x32_w4f2,0.320,0.320,0.320,0.320,2.5710,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,16x256x32_w4f4,0.170,0.170,0.170,0.170,4.7910,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v1,0.370,0.370,0.370,0.370,2.2130,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v1,0.280,0.280,0.280,0.280,2.9450,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x256x32_w4_v1,0.120,0.120,0.120,0.120,6.6120,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x256x32_w8_v1,0.250,0.250,0.250,0.250,3.3090,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v1,0.480,0.470,0.480,0.476,1.7270,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v1,0.310,0.310,0.310,0.310,2.6760,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v2,0.730,0.730,0.730,0.730,1.1300,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v2,0.850,0.850,0.850,0.850,0.9690,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x256x32_w4_v2,0.370,0.370,0.370,0.370,2.1960,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x256x32_w8_v2,0.600,0.590,0.600,0.598,1.3800,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v2,1.110,1.110,1.110,1.110,0.7390,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v2,1.220,1.220,1.230,1.222,0.6730,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v3,0.910,0.910,0.910,0.910,0.9000,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v3,1.030,1.030,1.030,1.030,0.7980,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v3,1.330,1.330,1.330,1.330,0.6190,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v3,1.430,1.420,1.430,1.428,0.5750,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x128x32_w4_v3_b1,1.710,1.700,1.720,1.712,0.4790,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x64x32_w4_v3_b1,1.840,1.830,1.840,1.838,0.4470,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x256x32_w8_v3_b1,1.300,1.290,1.300,1.298,0.6330,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w8_v3_b1alt,0.870,0.870,0.870,0.870,0.9470,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w8_v3_b1alt,1.380,1.380,1.380,1.380,0.5950,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v4,0.880,0.870,0.880,0.876,0.9400,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v4,1.010,1.010,1.020,1.014,0.8100,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v4,1.400,1.400,1.400,1.400,0.5880,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v4,1.390,1.390,1.400,1.394,0.5890,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v5,0.880,0.880,0.890,0.882,0.9290,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v5,1.000,1.000,1.000,1.000,0.8220,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v5,1.400,1.400,1.410,1.402,0.5870,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v5,1.390,1.390,1.390,1.390,0.5900,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x64_w4_v6,0.730,0.730,0.730,0.730,1.1290,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x64x64_w4_v6,0.530,0.530,0.530,0.530,1.5540,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x64_w4_v6,1.060,1.050,1.060,1.058,0.7770,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x64_w4_v6,0.940,0.940,0.940,0.940,0.8770,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v7,1.410,1.400,1.410,1.406,0.5840,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v7,1.450,1.440,1.460,1.450,0.5660,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x128x32_w4_v7,1.740,1.730,1.750,1.738,0.4730,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x64x32_w4_v7,1.810,1.800,1.810,1.806,0.4550,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v8,0.910,0.910,0.910,0.910,0.9030,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v8,1.060,1.060,1.060,1.060,0.7760,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v8,1.510,1.510,1.520,1.512,0.5440,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v8,1.440,1.440,1.450,1.444,0.5690,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x128x32_w4_v8,1.620,1.620,1.620,1.620,0.5080,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,32x64x32_w4_v8,1.840,1.830,1.840,1.836,0.4480,5.510e-03,2.028e+00,5.961e-01,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v9_ck2,0.960,0.940,0.960,0.954,0.8600,7.093e-01,1.596e+02,9.147e+01,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v9_ck4,1.000,1.000,1.010,1.002,0.8180,7.094e-01,1.596e+02,9.144e+01,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v9_ck8,1.030,1.020,1.030,1.026,0.8020,7.096e-01,1.597e+02,9.143e+01,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v9_ck4,1.410,1.400,1.420,1.410,0.5830,7.094e-01,1.596e+02,9.144e+01,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x64x32_w4_v9_ck4,1.430,1.420,1.430,1.426,0.5770,7.094e-01,1.596e+02,9.144e+01,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x128x32_w4_v10,1.030,1.030,1.030,1.030,0.7990,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,128x64x32_w4_v10,0.910,0.910,0.910,0.910,0.9070,2.621e-04,3.159e-02,1.864e-02,5
INT8,LUT,"U(-1,1)",8,7168,7168,64x128x32_w4_v10,1.440,1.430,1.440,1.438,0.5710,2.621e-04,3.159e-02,1.864e-02,5
